"Gene_ID	Control001	Control003	Control004	Control005	Control006	Control007	Control008	Convalescent001	Convalescent002	Convalescent003	Convalescent004	Convalescent005	LongCOVID001	LongCOVID002	LongCOVID003	LongCOVID004	LongCOVID005	LongCOVID006	LongCOVID007	LongCOVID008	LongCOVID009	LongCOVID010	LongCOVID011"
"Group	Control	Control	Control	Control	Control	Control	Control	Convalescent	Convalescent	Convalescent	Convalescent	Convalescent	LongCovid	LongCovid_BrainFog	LongCovid	LongCovid	LongCovid	LongCovid	LongCovid	LongCovid_BrainFog	LongCovid_BrainFog	LongCovid_BrainFog	LongCovid_BrainFog"
"ENSG00000005893	7.72256	7.58731	7.2758	7.99086	7.83034	7.34016	7.57166	7.79602	7.35525	7.69846	7.57795	7.62546	7.70499	7.59002	7.66021	7.71176	7.5131	7.85565	7.28885	7.04267	7.55577	7.47525	7.79666"
"ENSG00000005961	7.26329	6.2155	7.13686	8.59785	7.08186	6.68924	7.33285	8.79231	9.40943	8.31362	9.54057	7.70162	8.64002	6.96313	8.60275	7.27235	8.73392	6.74627	9.80026	8.67534	7.40526	7.19338	7.64658"
"ENSG00000005981	0	0	0	0	0	0	0	0.488729	0	0	0	0	0	0	0	0	0	0	0	0	0.676539	0	0"
"ENSG00000006007	6.64841	7.02952	6.56273	6.91363	6.89742	6.63281	6.69273	6.89669	6.70322	6.61983	7.00033	6.6807	6.83939	6.71151	6.59084	6.9244	6.77957	6.77128	6.84976	6.44365	6.66102	6.9244	7.21875"
"ENSG00000006015	7.80809	7.97219	8.1938	7.74476	7.84308	7.75192	7.61639	7.34843	7.87668	7.84873	7.40271	7.79819	7.92348	7.90495	7.62892	7.89338	7.76252	7.59772	7.82659	8.02034	8.09475	7.65861	7.52949"
"ENSG00000006016	2.25549	2.53393	2.20815	2.5922	2.86494	3.12184	3.559	2.51079	1.83671	1.43981	1.59317	1.51588	1.82285	3.72319	1.98495	2.10295	1.60147	2.00521	2.44969	2.39289	2.89033	2.47067	3.03713"
"ENSG00000006025	6.01572	6.20234	6.45575	6.05125	6.03036	5.63555	5.43852	5.84245	5.55589	6.159	6.15486	6.04074	6.19158	6.23655	6.29704	6.03305	6.27901	6.322	6.08182	6.04865	5.84017	6.38929	6.55567"
"ENSG00000006042	0	0	1.69021	0.22062	1.3787	1.08521	1.6766	3.07084	0	0	0	0	0.369249	0	0	1.14467	0	1.41701	2.42339	1.06262	1.18059	1.8352	0"
"ENSG00000006047	0	0.850392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000006062	6.33383	6.63411	6.51303	6.12065	6.4392	5.80832	5.83149	6.17553	6.07193	6.2041	6.06921	6.39766	6.25977	6.34914	6.47851	6.3781	6.11623	6.18098	6.44952	6.45932	6.78191	6.63824	6.9595"
"ENSG00000006071	1.35041	0	0	0	0	0	0	0	0	0	0	0	0.475632	0	0	0	0	0	1.3542	0	0	0	0"
"ENSG00000006116	0	0	0	0	0	0	0	0	0	0	0	0	0.4372	0	0	0	0	0	0	0	0	0	0"
"ENSG00000006118	1.17068	2.01878	1.63005	2.01319	1.94478	2.68222	1.46708	1.62724	0.16313	0.498106	0	1.41866	0.745168	2.49585	1.62182	1.88256	1.69302	0	1.55978	1.85985	2.57747	1.98782	1.35186"
"ENSG00000006125	6.43184	6.59781	6.5564	6.64311	6.55864	6.30702	6.32462	6.79159	6.37226	6.76232	6.75738	6.47009	6.58059	6.47415	6.90014	6.50066	6.61715	6.73874	6.47622	6.42177	6.27462	6.78339	6.21351"
"ENSG00000006194	7.04781	7.02164	6.91082	7.03321	7.20544	7.19025	6.94978	7.02925	6.71597	6.94654	6.58729	6.87329	6.81169	6.89874	7.02085	6.84692	6.81969	6.98034	6.90686	7.05686	6.91733	7.04989	6.74165"
"ENSG00000006210	0	0	0	0	0	0.862462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000006282	6.75894	6.93085	7.10097	7.02743	7.15943	6.53539	6.94456	5.10096	6.97547	7.05194	6.90063	6.58957	7.15254	7.02709	5.5822	7.20023	5.21383	7.07864	6.49273	6.99181	6.59817	6.73906	7.07819"
"ENSG00000006283	0	0	0	0	0	0.783024	1.40198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000006327	3.15198	4.94103	2.93592	3.06393	3.44351	6.3514	6.44718	2.9252	2.56239	3.15252	2.64489	2.7594	3.37711	3.70946	1.91054	3.2539	2.70946	3.07803	2.74483	2.63263	7.19394	4.08736	6.43777"
"ENSG00000006432	3.32271	4.11819	3.99741	3.02986	3.60636	4.00948	4.21088	3.8208	4.2471	3.67688	3.77227	3.31705	3.52976	3.74525	3.71306	3.30881	2.49148	3.65783	3.74261	3.81057	4.09334	4.30049	4.06058"
"ENSG00000006451	5.82067	5.55183	6.00652	6.07382	6.03444	6.14277	6.19708	5.77215	6.14946	5.8922	6.09865	6.00782	5.7202	5.57748	5.91748	5.80277	6.02712	5.83258	5.85967	5.79316	6.11188	5.5267	6.07611"
"ENSG00000006453	1.78901	3.01309	2.9252	2.01477	2.05	3.25307	2.51162	2.08851	1.7988	1.74105	2.45078	2.35298	2.6511	2.27201	0.693147	3.31837	2.41895	2.35363	1.38814	1.88928	1.1338	2.44396	3.20574"
"ENSG00000006459	5.74039	5.8472	5.50084	5.71809	5.87442	6.34987	6.5352	5.77835	5.71048	5.48348	5.57475	5.47031	5.83885	6.24932	5.83105	5.83796	5.45827	5.62413	5.54545	5.73491	6.04039	5.88656	6.48001"
"ENSG00000006468	0	1.72099	0	0.204387	0	0	0.693147	0	0	1.11361	0	1.11962	0	1.64177	1.36672	1.12246	1.97317	0.699007	0.714348	0	0	1.06065	0"
"ENSG00000006530	6.35233	6.02961	6.40502	6.14391	6.04378	5.99218	6.0857	6.14164	5.8331	6.34535	6.322	6.14993	6.23569	6.18516	6.60727	6.30175	6.58522	6.5773	6.38745	6.3298	5.99054	6.37332	6.11659"
"ENSG00000006534	7.35353	7.85722	6.88535	7.51452	7.56334	6.78987	6.82214	7.32763	7.05116	6.88198	6.97703	7.29449	7.50181	7.033	7.22045	7.5609	7.1466	7.09236	6.99271	6.72746	7.16027	7.13164	7.22876"
"ENSG00000006555	4.96251	4.62301	5.12735	4.43574	4.68533	3.7308	3.29885	4.60821	4.14971	5.0425	5.05595	4.65588	4.83676	5.03037	5.21218	4.69695	5.05864	5.28825	4.46624	4.80505	3.9477	4.75519	4.09394"
"ENSG00000006576	5.58632	5.71036	5.26385	5.20018	5.48596	5.55987	5.81046	5.35707	5.48544	5.25023	5.79646	5.38207	5.49178	5.65054	5.16416	5.45481	5.28517	5.17414	5.47565	5.75784	5.84882	5.91516	5.83272"
"ENSG00000006606	0	0	0	0	0	0.909585	0.694653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727867"
"ENSG00000006607	4.93773	5.04477	4.58276	4.7093	5.03319	5.29248	4.86321	4.77504	4.59312	4.62884	5.07105	4.56359	5.13313	4.93517	5.00551	5.04345	4.80033	5.1033	5.24975	4.77668	4.87781	5.30755	5.34467"
"ENSG00000006625	5.37282	5.01887	5.16703	5.21314	4.98509	4.68906	4.9083	5.13642	5.71496	5.21829	5.21136	5.17414	5.06187	4.67285	5.12543	5.14529	4.99258	5.06037	5.22572	5.04183	4.71513	5.16318	5.22676"
"ENSG00000006634	5.28247	4.85339	4.92313	4.77973	4.62773	6.46299	6.76649	4.64144	4.8915	5.28549	4.99684	5.11868	4.56496	5.9683	4.97256	4.68375	5.23623	4.6871	4.81494	5.36153	6.26367	5.26145	7.0619"
"ENSG00000006638	5.0895	4.70665	5.14634	5.18422	5.08419	4.1651	4.17536	5.21218	5.3974	4.6878	5.34502	5.07669	5.33612	3.95194	5.0763	4.77504	5.11966	4.59486	5.6757	5.21218	5.35594	4.32249	4.69695"
"ENSG00000006652	6.01805	5.72434	5.94031	5.9732	6.21585	7.84873	7.89833	6.42906	6.1463	6.05483	5.8465	6.0528	5.70925	7.38323	5.9413	5.90344	6.05902	5.96159	5.69142	6.47781	6.16502	6.24117	6.21296"
"ENSG00000006659	0	0	0	0	0	0.913702	1.17982	0	0.188497	0	0	0	0	0.198334	1.74151	0	1.4916	0	0.979345	0	1.60647	0.881703	0"
"ENSG00000006695	6.38085	6.415	6.434	6.35025	6.41742	5.93628	5.94098	6.01198	6.0435	6.19641	6.37725	6.331	6.30949	6.29261	6.27973	6.30547	6.10515	6.12287	6.25099	6.57455	5.84125	6.35967	5.79221"
"ENSG00000006704	1.76835	1.64742	2.4557	0.188231	0.921878	0.70566	1.73308	1.13053	0.188231	1.70667	0.693364	2.8332	1.13608	0	1.54586	0	2.10481	0.693364	1.74857	1.22607	0.693147	0	0"
"ENSG00000006712	6.98517	6.74293	6.96632	6.97966	6.99073	7.92916	7.77411	6.98287	7.00033	6.85649	6.84609	6.87018	6.75663	7.16207	7.08782	6.88295	6.89265	6.93441	7.02784	6.83756	6.67504	6.81102	6.48359"
"ENSG00000006715	6.33308	6.02529	6.09233	6.53974	6.27705	5.9814	6.01694	6.58104	6.23493	6.38813	6.52109	6.17182	6.15773	6.2787	6.45389	6.25208	6.331	6.45635	6.25708	6.12221	5.47442	6.17444	5.80248"
"ENSG00000006740	1.58062	0	0.879388	0.222857	1.35832	1.43206	0	1.13067	1.14351	1.915	1.52488	1.63941	0.615311	0.0301368	0.693147	1.2972	1.73499	1.64062	0.981533	1.36231	1.13568	0.771675	0"
"ENSG00000006744	7.66587	7.40658	7.68788	7.63813	7.67561	7.14779	7.03731	7.66587	7.27494	7.39952	7.35353	7.49012	7.65599	7.47525	7.74812	7.40928	7.61966	7.79819	7.50244	7.3114	7.02164	7.57724	7.2481"
"ENSG00000006747	1.59678	1.09585	0.628203	0.227618	2.15728	2.00684	1.73717	0.763092	0	1.04649	1.52894	1.11616	0.629101	1.32066	0	1.54394	2.35683	1.95296	1.49426	1.00605	0.693147	1.37417	1.84364"
"ENSG00000006756	5.65351	5.6779	5.24518	6.24038	6.10398	5.50307	5.12813	5.64335	5.86209	5.70433	5.30507	5.83796	6.0991	5.72205	5.896	5.88156	5.75479	5.38325	5.82067	5.18649	5.86795	5.64691	5.52475"
"ENSG00000006757	4.93174	4.44221	4.96712	5.03508	4.73935	4.43302	4.33723	4.65124	5.03853	4.91997	4.56419	5.2309	4.95626	4.38332	4.9447	4.98204	4.85914	4.68722	4.8703	4.92517	4.60183	5.08884	4.34543"
"ENSG00000006788	0	0	0	0	0	0	0	0	0	0	0.693147	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000006831	4.66568	5.44053	5.23955	5.04397	5.01133	5.71417	5.6481	5.03554	4.66568	5.19703	5.0515	4.80975	5.53235	5.07084	4.85914	5.12592	4.80237	4.97276	5.21226	4.96475	5.40869	4.78086	5.41689"
"ENSG00000006837	2.43556	1.5953	1.88358	1.18499	2.45289	1.30618	0	0.709331	2.98842	1.94944	2.28828	0	0	1.74375	0.693147	1.5612	0.761214	2.11351	1.43248	2.41121	1.14983	1.54114	1.3819"
"ENSG00000007038	4.26999	4.29532	4.69959	4.24578	4.25119	4.38585	4.93626	3.43505	4.28445	4.47013	3.79725	3.26666	5.46561	4.00948	3.61328	4.40213	5.64988	3.83967	3.54074	4.95235	4.93663	3.22294	3.99359"
"ENSG00000007047	2.97689	3.07803	2.93991	3.54074	3.12685	3.40526	3.32305	2.77062	2.26715	3.44625	3.12877	2.61628	2.69156	3.55643	2.97941	3.13738	2.64006	3.03449	2.90637	2.61882	3.40271	3.52423	2.98232"
"ENSG00000007062	0.632874	1.36196	1.62536	1.93416	0.817109	0	2.71517	2.27932	1.12943	1.73667	0	1.80493	1.5566	0.933516	1.38097	2.30228	0	1.91693	0.694653	0.694441	0	1.34491	0"
"ENSG00000007080	6.77756	6.92185	6.79089	6.67543	6.69329	6.77363	6.69525	6.23737	6.81836	6.76649	6.62493	6.79697	6.82214	6.69498	6.6958	6.83546	6.76023	6.5073	6.83005	6.78791	7.00033	6.80164	6.74744"
"ENSG00000007129	4.72767	5.69309	6.30909	5.80317	6.20929	4.92743	4.7771	5.6334	6.12932	6.34167	6.19477	5.74707	4.42041	5.76452	5.91499	6.06268	6.38699	5.91217	5.82831	6.0395	5.50217	5.65835	4.99608"
"ENSG00000007168	5.78764	5.76003	6.08227	5.81556	6.0175	6.79311	6.74165	5.83258	5.82395	5.99152	5.81954	5.82151	5.62679	6.44193	5.85442	5.7883	5.94838	6.01694	5.66435	5.94031	6.54585	5.74997	6.57658"
"ENSG00000007171	1.43649	2.47752	0.819858	0.208	1.95077	0.717632	0.738244	1.34589	0	2.10582	0	2.29551	1.52185	0	2.54584	1.2986	0	1.92046	0	0	0	0	1.10207"
"ENSG00000007202	6.94978	7.21133	6.96782	6.94088	7.10026	6.76436	6.54501	6.91695	6.60591	6.88739	6.7946	6.84294	6.95191	6.97389	7.0667	6.90617	6.8216	6.99449	6.63135	6.83077	6.40836	7.19822	6.42602"
"ENSG00000007237	6.57813	7.20243	6.43822	7.09632	6.79552	6.69968	6.77407	6.808	6.45517	6.41162	6.94217	6.57355	6.95022	6.62242	6.41957	6.61125	6.4995	6.58158	6.1923	5.70201	6.71817	6.50247	6.62661"
"ENSG00000007255	7.05275	6.88198	7.20188	6.69891	6.78227	6.88948	6.98924	6.5589	7.26453	6.85149	6.72119	7.01641	6.78005	6.90767	6.59338	6.99547	6.79089	6.40178	7.14896	7.24947	7.35862	7.01204	6.71151"
"ENSG00000007264	7.12417	6.96512	7.26282	6.94376	6.58657	7.25082	6.65415	6.86252	6.90812	7.68103	7.6048	6.65055	7.17218	7.7094	7.41871	6.60272	6.69836	7.45396	7.07172	7.17444	6.5601	7.16459	6.98368"
"ENSG00000007312	7.73207	7.96874	7.90789	7.59352	8.00708	6.62997	6.6038	8.381	9.22193	7.59053	8.78786	8.0062	7.93116	7.61377	8.23934	8.21366	7.82946	7.9406	9.04792	8.14157	7.09586	8.23493	6.371"
"ENSG00000007314	2.10068	2.59801	0	2.00624	0.810017	2.16074	2.65194	1.32715	2.90733	0	2.08787	1.85613	1.12383	0.92873	1.89331	1.43981	0	1.91426	3.12264	2.16744	3.06609	2.3012	1.80318"
"ENSG00000007341	4.64541	4.71251	4.45815	4.64219	4.77504	4.29074	4.4676	4.79642	4.83427	4.4301	4.86408	4.89487	4.57301	4.84349	4.78687	4.68336	4.45531	4.59711	4.80147	5.05952	4.55707	4.99738	4.26695"
"ENSG00000007350	5.25143	5.17523	5.23548	5.20392	4.91605	5.60587	5.57282	5.77264	5.19922	5.93225	5.08864	5.3864	5.72572	6.15691	5.54723	4.91122	5.20285	6.33197	5.74976	6.11204	4.97343	4.7327	5.69508"
"ENSG00000007372	0	0	0	0.0869315	0	0	1.13434	0	0	0	0	0	0	0	0	0	0	0	0	0.153965	0	0	0"
"ENSG00000007376	6.89559	7.1675	7.03132	6.95087	6.90465	6.58598	6.54025	6.74127	6.86451	6.69808	6.61603	6.89476	7.07084	6.81366	6.808	6.96215	7.00545	6.84692	7.02036	6.82384	6.89874	6.76809	6.79676"
"ENSG00000007384	0	1.82985	0.632874	2.15797	0.809329	2.68146	1.73477	1.11628	0	1.90434	1.38835	1.30497	2.29923	0	1.35996	1.55283	0	1.12493	0	0	1.39964	1.83615	0"
"ENSG00000007392	6.57455	6.52043	6.83587	6.5073	6.64627	6.75894	6.65935	6.88048	6.67584	6.56608	6.60018	6.72865	6.65088	6.89528	6.74572	6.65963	6.68786	6.96313	6.63663	7.06296	6.68752	6.83676	6.61676"
"ENSG00000007402	3.15543	3.3368	3.81646	3.25519	2.96273	3.67254	3.12937	3.17505	1.81242	4.16074	4.0985	2.38133	2.81562	3.83815	3.97894	2.16184	3.43637	4.49659	3.0077	3.12394	2.82291	4.22487	3.65589"
"ENSG00000007516	5.03973	5.34741	5.61956	4.6383	5.00446	4.87702	5.20248	4.40005	4.01454	5.02418	5.92515	4.97742	5.35632	4.74776	4.99785	5.4342	5.17414	4.753	5.02223	5.39557	4.34608	5.63953	4.36869"
"ENSG00000007520	7.21901	7.3415	7.34579	7.05379	7.15631	7.05794	6.99957	6.96033	7.36107	7.31099	7.43473	7.29686	7.26708	7.07487	7.12462	7.28885	7.22664	7.05194	7.41776	7.39011	7.27494	7.40821	6.88535"
"ENSG00000007541	6.48708	6.79311	6.63471	6.48285	6.51606	6.3846	6.43585	6.15154	6.25539	6.3846	6.25255	6.45209	6.62421	6.25767	6.62782	6.46117	6.59881	6.31558	6.56736	6.51672	6.41569	6.38384	6.1637"
"ENSG00000007545	4.4351	5.01327	5.20266	4.69959	4.60183	4.61889	4.28594	4.79671	4.48772	4.39685	4.63185	4.32412	4.84018	5.10285	4.75425	4.58804	4.55489	4.83161	3.78413	4.95846	4.79074	4.96773	5.08735"
"ENSG00000007866	0	0	0	0	1.14829	1.09076	0.705842	0	0	0	0	0	1.27006	0.674082	0	0	0	0	0	0	0	1.11628	1.8199"
"ENSG00000007908	0	0	0	0	0	0.727867	0	0	0	0.693797	0	0	0	0	0	0	0	0	0.71062	0	0	0	0"
"ENSG00000007923	6.64047	6.66536	6.88948	6.56335	6.70518	6.10812	6.2155	6.73288	6.4225	6.5289	6.31558	6.67268	6.65846	6.58702	6.82214	6.73759	6.67817	6.70812	6.44764	6.48484	6.25835	6.74333	6.22517"
"ENSG00000007933	0	0	0	0	0	0	0	0	0	0	0	0.693147	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000007944	6.31218	7.22082	6.92032	6.75954	6.87455	7.45139	7.20188	6.55145	6.44889	6.66712	6.36657	6.50796	6.88655	7.79819	6.38313	6.73194	6.36377	6.52549	6.6307	6.79983	6.83587	7.31571	6.36674"
"ENSG00000007952	0	0	0	0	0	0	0	0.710078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000007968	3.7552	3.49302	3.52773	3.88052	4.00007	2.95878	2.72398	4.09394	3.61599	3.5794	4.03044	3.79318	3.899	3.43505	4.30004	4.00007	4.86824	3.90497	4.33407	3.18651	3.7185	3.63876	4.1009"
"ENSG00000008018	8.228	8.31482	8.36095	8.24488	8.19139	8.23934	8.2095	8.21577	8.48215	8.32391	8.49858	8.43135	8.28035	8.14534	8.12498	8.31482	8.23934	8.24617	8.42387	8.43502	8.62275	8.38619	8.41314"
"ENSG00000008056	1.62591	1.64177	0	1.0944	0	4.164	4.72767	1.52488	1.1304	1.29547	0	1.31483	1.92306	2.14463	0.383795	0	0.692269	1.3339	0.7166	2.74553	3.76066	1.63941	4.55902"
"ENSG00000008083	5.79332	6.21425	5.9413	6.08918	6.09647	6.47393	6.42629	6.13174	5.57654	5.98882	5.89766	5.79221	6.12969	6.26046	6.0874	5.98429	5.68815	5.90129	5.93972	5.74417	6.5164	6.01049	7.04193"
"ENSG00000008086	3.07084	3.5418	3.22511	3.47212	2.98654	2.84713	2.20953	3.07366	2.81914	2.53019	2.48899	3.24086	3.03908	3.18966	3.48342	3.09751	2.45531	3.08023	2.18994	3.06957	3.10693	3.35138	2.63555"
"ENSG00000008118	0	0	0	0	0	2.30258	2.04323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000008128	5.57767	5.77043	5.93851	5.5115	5.68001	5.7883	5.77418	5.62543	5.85171	5.41782	5.28668	5.57176	5.68064	5.8793	5.46029	5.76469	5.61575	5.05952	5.35246	5.85831	5.83227	5.79732	5.6974"
"ENSG00000008130	7.57276	7.80488	7.43528	7.89716	8.07168	7.00102	6.98881	7.99885	7.62766	7.56478	7.5119	7.73207	7.72054	7.36831	7.82247	7.94417	7.79728	7.82334	7.4757	7.40136	7.19574	7.4992	6.52788"
"ENSG00000008197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.713144"
"ENSG00000008226	4.19014	4.19014	4.40529	4.02685	4.34043	3.74495	3.87228	3.67925	3.212	4.11916	3.49895	3.65079	3.57213	3.78039	4.13914	4.09179	3.97083	4.39641	3.18683	3.52874	3.73667	4.14942	3.6845"
"ENSG00000008256	4.66387	5.01133	4.65096	4.84871	4.7316	5.39111	5.3414	4.32841	3.2919	5.00918	5.00033	4.06673	4.87624	4.97149	4.69339	4.61257	4.75348	4.74637	4.20428	4.45815	5.04063	4.56221	5.31353"
"ENSG00000008277	2.3733	2.28436	3.18569	2.74019	2.644	2.58964	2.98824	2.38805	1.0206	3.21881	2.72493	2.61096	2.68694	2.93689	2.37833	2.45531	2.50836	2.59551	1.98568	2.80386	2.57657	2.85365	2.86323"
"ENSG00000008282	6.87046	6.82796	6.90657	6.78402	6.82025	6.86338	7.2563	6.99888	7.1662	6.97808	6.93634	6.752	6.83271	6.71626	6.82565	6.81284	6.95232	6.85514	6.63281	6.90617	7.0383	6.77051	7.19301"
"ENSG00000008283	6.36293	6.16787	6.16625	5.84625	5.81778	5.95266	6.20101	5.56844	5.56472	6.53016	6.44819	6.24249	6.2787	6.59585	6.68275	6.28954	6.12839	6.31594	6.1849	6.61516	6.34189	6.55084	6.1097"
"ENSG00000008294	5.05109	5.43385	5.08173	5.2956	5.1292	6.39546	6.40567	5.01447	5.02268	5.15127	5.13207	4.94535	5.0287	5.59282	5.40086	5.18559	5.0281	5.27113	5.05407	4.94245	5.70162	5.34593	6.13506"
"ENSG00000008300	2.68845	3.17505	2.71682	2.64081	2.30341	1.44246	2.52083	3.32475	2.03341	2.41712	1.82615	1.54453	2.93428	2.38844	3.09989	3.44427	3.40181	3.0726	2.9916	3.31965	3.1007	3.48035	3.12024"
"ENSG00000008311	3.07803	3.02126	2.94803	3.01309	3.18288	3.08429	3.26645	2.86466	3.05255	2.26193	3.45095	3.03449	3.15774	3.18321	2.92648	2.62765	3.46402	2.78324	2.90227	3.73958	2.93077	3.2877	2.98469"
"ENSG00000008323	0	0	0	0	1.13832	0	0	0	0	0	0	0	1.26408	0	0	0	1.44058	0	0.693147	0	0	0	0.712976"
"ENSG00000008324	6.0386	5.90689	5.83512	5.94657	5.71435	6.48811	6.56783	5.88903	6.22603	6.08653	6.08013	6.00991	5.90978	5.78986	5.72205	6.08613	5.9249	6.01072	6.01072	6.06685	6.54302	5.98793	6.42143"
"ENSG00000008382	4.70533	5.11516	4.83712	4.79556	4.76218	4.91411	4.71933	4.52511	4.48584	4.58851	4.13731	4.87375	4.79556	4.71535	4.69509	4.85514	4.52636	4.4825	4.95112	4.9127	4.83846	4.74479	4.68639"
"ENSG00000008394	5.45854	6.14685	5.55489	6.33615	5.72434	5.71023	5.65419	5.60898	5.9228	5.99745	5.76435	6.13602	6.10651	5.5149	5.35605	5.6779	5.34502	5.47967	5.82198	4.58724	6.03832	5.63555	5.55518"
"ENSG00000008405	6.09976	5.74039	5.99896	5.71367	5.97909	6.96	7.03434	5.88195	5.53926	6.09476	6.04971	5.86348	5.66303	5.83564	5.99294	5.81938	6.08451	6.24599	5.58473	6.04431	6.34481	6.08227	6.81366"
"ENSG00000008438	0	0.69138	0	0	0	0	0	0	1.56783	1.2653	0	0	0.693147	0	0	2.05545	0.886234	1.14338	1.12691	0	2.69583	0	0.712626"
"ENSG00000008441	3.61224	3.97171	2.7767	3.56172	3.46547	3.45426	3.56867	3.32769	2.89472	3.40902	3.02198	3.59203	3.83848	2.89709	3.92134	3.68596	3.02709	3.40786	3.55643	3.36585	3.9883	3.4786	4.60084"
"ENSG00000008513	8.1017	7.92058	8.31225	7.74556	7.91034	8.06737	7.88155	7.70089	7.97063	7.83483	7.70009	8.08168	7.86385	8.06824	8.07023	7.79196	7.67873	7.77411	7.87803	8.29537	7.79351	8.11202	7.93814"
"ENSG00000008516	3.27938	3.51667	3.08974	3.87922	2.70969	2.77763	2.39602	2.90953	2.88013	3.71964	2.4729	3.2151	3.67591	3.7468	3.26862	3.20812	3.27403	3.66047	3.18244	2.78452	3.81796	3.26504	2.54977"
"ENSG00000008517	8.93553	8.27811	8.87057	8.32391	8.2149	8.14157	8.20741	8.01482	8.55994	9.34894	8.86858	8.63802	8.172	8.85193	9.03052	8.50065	9.2014	9.30157	8.53875	9.03779	8.9423	8.89937	7.77309"
"ENSG00000008710	4.96753	5.51253	5.69758	4.97949	5.40367	5.54446	5.23305	4.624	4.92701	5.20204	4.53559	5.02932	5.47796	5.19954	5.30922	5.22992	5.17377	5.12543	4.96823	5.24902	4.85993	5.23623	4.96773"
"ENSG00000008735	0.446222	1.40952	0	0.193126	0.791666	1.915	0	0	0.131067	0	0	1.09495	0.760279	0	0.710262	0.42715	0.905108	0.327237	1.77617	0	0.693147	0	1.95893"
"ENSG00000008838	7.35403	7.28654	7.388	7.08327	7.29048	6.93799	6.97389	7.15066	6.77678	7.16539	6.83344	7.08225	7.21768	6.97029	7.32661	7.28519	7.30224	7.28465	6.95386	7.11428	6.77957	7.30924	6.66712"
"ENSG00000008853	5.5408	5.75056	5.41986	5.56749	5.34086	4.8348	4.64315	5.77668	5.39005	4.90318	5.68842	5.33653	5.66435	5.2142	5.64484	5.78749	5.3998	5.40577	5.45993	5.13042	4.45469	5.32883	4.05104"
"ENSG00000008869	5.27848	5.15149	5.43042	5.23807	5.44053	5.27113	5.18383	5.43235	4.91218	5.38371	4.97343	5.37282	5.05323	5.37938	5.63887	5.23379	5.5644	5.67375	4.78621	5.3347	4.69567	5.62831	5.09735"
"ENSG00000008952	6.58334	6.15737	6.49314	6.45659	6.24117	7.05722	7.08603	6.52827	7.05686	6.64382	6.42434	6.36391	6.26439	6.54605	6.30791	6.45798	6.5127	6.53486	6.44499	6.47934	6.98709	6.30949	7.0905"
"ENSG00000008988	7.46331	7.61087	8.00435	7.48799	7.34381	8.08586	7.98859	7.34936	8.1017	7.7334	7.74879	7.82881	7.4155	7.76252	7.37462	7.61966	7.51498	7.38075	7.69143	8.03387	8.14042	7.79602	7.70566"
"ENSG00000009307	8.64002	8.44055	8.61796	8.61796	8.51667	8.66802	8.54162	8.52362	8.51037	8.62641	8.39084	8.48928	8.40655	8.57754	8.56768	8.45161	8.5189	8.66802	8.27279	8.63494	8.39544	8.82577	8.89564"
"ENSG00000009335	5.85926	5.8949	5.84285	5.84261	6.04431	6.17607	5.94956	5.88526	5.30612	5.91995	5.8256	5.73633	5.75784	6.13252	6.00368	5.68471	5.82289	5.93785	5.58609	5.99054	5.76933	6.21242	5.82522"
"ENSG00000009413	5.6558	4.95581	5.44355	5.17759	5.36797	5.73491	5.75227	5.04018	5.57076	5.71107	5.02119	5.08923	5.3735	5.64256	5.26841	5.19193	5.27086	5.2142	5.15105	5.18095	4.81776	5.33868	5.31947"
"ENSG00000009694	2.81208	2.91206	3.59735	2.27133	2.15432	3.2372	2.82959	2.19562	2.20401	3.57688	2.97039	2.14834	2.97894	2.90865	2.46254	1.42684	2.64246	3.36661	1.56551	2.18503	2.39234	2.48505	3.53932"
"ENSG00000009724	0.632874	1.24671	0.693147	1.39722	0.806954	0	0.693147	0.991268	0	0	0	0	2.39076	0.693147	1.31891	0.478089	1.44409	0.693147	0	0	0	0	1.12075"
"ENSG00000009780	4.56001	4.63453	4.1041	4.46595	4.3984	4.65096	5.0281	4.49847	4.58584	4.50459	4.37904	4.09025	4.39458	4.30867	4.23233	4.05868	4.09604	4.34808	4.07995	4.19993	4.52553	4.34149	4.87702"
"ENSG00000009790	9.0174	8.53875	9.0755	8.90804	8.99205	7.86066	7.57606	8.85465	8.85193	8.8398	8.79231	9.00487	8.78786	8.43726	8.99599	8.83715	9.18773	9.19549	8.85193	8.96747	8.21366	8.77887	7.60666"
"ENSG00000009830	4.03105	4.45919	4.43626	4.15617	4.3714	4.23262	3.80651	4.15495	3.61553	4.29309	4.02381	4.37325	4.83628	4.55707	4.42041	4.30763	4.27556	4.13804	4.62634	4.11819	4.04803	4.77584	4.07864"
